id,name,description,location,starts_on,ends_on,org_name,org_id,category_names,theme,visibility
1697787,Practice!,,varsity courts,2012-04-23T22:00:00+00:00,2012-04-23T23:00:00+00:00,Furman University Club Tennis,183463,,Unknown,Public
1698562,Practice!,,varsity courts,2012-04-05T22:00:00+00:00,2012-04-05T23:00:00+00:00,Furman University Club Tennis,183463,,Unknown,Public
1697695,Practice!,,varsity courts,2012-03-29T22:00:00+00:00,2012-03-29T23:00:00+00:00,Furman University Club Tennis,183463,,Unknown,Public
1697471,Practice!,,varsity courts,2012-02-27T23:00:00+00:00,2012-02-28T00:00:00+00:00,Furman University Club Tennis,183463,,Unknown,Public
1697839,Practice!,,varsity courts,2012-01-23T23:00:00+00:00,2012-01-24T00:00:00+00:00,Furman University Club Tennis,183463,,Unknown,Public
1697598,Practice!,,varsity courts,2011-12-08T23:00:00+00:00,2011-12-09T00:00:00+00:00,Furman University Club Tennis,183463,,Unknown,Public
1697267,Practice!,,varsity courts,2011-12-05T23:00:00+00:00,2011-12-06T00:00:00+00:00,Furman University Club Tennis,183463,,Unknown,Public
1698236,Practice!,,varsity courts,2011-12-01T23:00:00+00:00,2011-12-02T00:00:00+00:00,Furman University Club Tennis,183463,,Unknown,Public
1698569,Practice!,,varsity courts,2011-10-24T22:00:00+00:00,2011-10-24T23:00:00+00:00,Furman University Club Tennis,183463,,Unknown,Public
