id,name,description,location,starts_on,ends_on,org_name,org_id,category_names,theme,visibility
1695813,Productive Political Rhetoric or Just More Bull***?,This will be an informal discussion with Sean O'Rourke (Communication Studies) and Aaron Simmons (Philosophy). Everyone is invited! The event is co-organized by Phi House and the Cicero Society.,Riley Hall 109,2012-08-30T23:00:00+00:00,2012-08-31T00:30:00+00:00,Furman University Philosophy Club,183390,,Unknown,Public
