id,name,description,location,starts_on,ends_on,org_name,org_id,category_names,theme,visibility
1699508,First training session,"Aikido training - wear comfortable clothes (sweat pants, tshirt) or dogi if you have one",Dance studio of PAC,2012-11-29T23:45:00+00:00,2012-11-30T01:00:00+00:00,Furman University Aikido Club,183422,,Unknown,Public
1699151,First training session,"Aikido training - wear comfortable clothes (sweat pants, tshirt) or dogi if you have one",Dance studio of PAC,2012-11-12T23:45:00+00:00,2012-11-13T01:00:00+00:00,Furman University Aikido Club,183422,,Unknown,Public
1698754,First training session,"Aikido training - wear comfortable clothes (sweat pants, tshirt) or dogi if you have one",Dance studio of PAC,2012-10-18T22:45:00+00:00,2012-10-19T00:00:00+00:00,Furman University Aikido Club,183422,,Unknown,Public
1699932,First training session,"Aikido training - wear comfortable clothes (sweat pants, tshirt) or dogi if you have one",Dance studio of PAC,2012-09-13T22:45:00+00:00,2012-09-14T00:00:00+00:00,Furman University Aikido Club,183422,,Unknown,Public
