id,name,description,location,starts_on,ends_on,org_name,org_id,category_names,theme,visibility
1695223,US Air Force Airmen of Note Jazz Ensemble,"Furman Jazz Studies is proud to present The Airmen of Note (http://www.usafband.af.mil/ensembles/BandEnsembleBio.asp?EnsembleID=58), the military's premiere jazz ensemble for a FREE concert. Free tickets will be available through Timmons Arena soon. Stay tuned for further announcements!",McAlister Auditorium,2012-04-23T23:30:00+00:00,2012-04-24T00:30:00+00:00,Furman University Jazz Ensemble,183301,,Unknown,Public
