id,name,description,location,starts_on,ends_on,org_name,org_id,category_names,theme,visibility
1698918,Weekly Meetings,,Downstairs Daniel Chapel (unless otherwise specified),2012-03-13T22:30:00+00:00,2012-03-13T23:30:00+00:00,Canterbury of Furman,183313,,Unknown,Public
1699112,Weekly Meetings,,Downstairs Daniel Chapel (unless otherwise specified),2012-01-24T23:30:00+00:00,2012-01-25T00:30:00+00:00,Canterbury of Furman,183313,,Unknown,Public
1699283,Weekly Meetings,,Downstairs Daniel Chapel (unless otherwise specified),2011-12-06T23:30:00+00:00,2011-12-07T00:30:00+00:00,Canterbury of Furman,183313,,Unknown,Public
1698425,Weekly Meetings,,Downstairs Daniel Chapel (unless otherwise specified),2011-10-25T22:30:00+00:00,2011-10-25T23:30:00+00:00,Canterbury of Furman,183313,,Unknown,Public
