id,name,description,location,starts_on,ends_on,org_name,org_id,category_names,theme,visibility
11675838,General Meeting,"General meeting on 09/25. We will cover the basics of AED, membership, and feature a guest speaker.",Patrick Lecture Hall (PYR-126),2025-09-25T22:00:00+00:00,2025-09-25T23:00:00+00:00,Alpha Epsilon Delta,183343,,ThoughtfulLearning,Public
10298337,October Monthly Meeting,Speaker TBA,Patrick Lecture Hall,2024-10-22T22:00:00+00:00,2024-10-22T23:00:00+00:00,Alpha Epsilon Delta,183343,Academic,ThoughtfulLearning,Public
