id,name,description,location,starts_on,ends_on,org_name,org_id,category_names,theme,visibility
11529384,Mock Trial Interviews!!!,"How do students earn places on the team? To earn spots on the teams, each student must complete an interview with Coach Littlejohn and select members of the program’s student leadership team. Come to the mock trial table during the Student Involvement Fair, Wednesday, September 3. Members of the current team will explain the interview process required to earn a spot on a team. Interviews will be held on Monday, September 8.",Johns Hall 111i ( politics side ),2025-09-08T13:00:00+00:00,2025-09-08T23:30:00+00:00,Mock Trial Program,183479,,ThoughtfulLearning,Public
