id,name,description,location,starts_on,ends_on,org_name,org_id,category_names,theme,visibility
1697243,Bible Study,,Meeting Room in Chapel,2012-03-14T00:00:00+00:00,2012-03-14T01:00:00+00:00,UKirk Furman,183537,,Unknown,Public
1701305,Bible Study,,Meeting Room in Chapel,2012-01-25T01:00:00+00:00,2012-01-25T02:00:00+00:00,UKirk Furman,183537,,Unknown,Public
1698477,Bible Study,,Meeting Room in Chapel,2011-12-07T01:00:00+00:00,2011-12-07T02:00:00+00:00,UKirk Furman,183537,,Unknown,Public
1698383,Bible Study,,Meeting Room in Chapel,2011-10-26T00:00:00+00:00,2011-10-26T01:00:00+00:00,UKirk Furman,183537,,Unknown,Public
