id,name,description,location,starts_on,ends_on,org_name,org_id,category_names,theme,visibility
8872518,Furman Club lax versus Elon,Furman men's club lacrosse team will take on Elon's club lacrosse team and destroy them,North Village Field,2023-02-18T18:00:00+00:00,2023-02-18T19:00:00+00:00,Furman Men's Club Lacrosse,183521,,Athletics,Public
