id,name,description,location,starts_on,ends_on,org_name,org_id,category_names,theme,visibility
9628947,Soldering Workshop,Join Furman's Engineering Club on the 29th to learn how to solder together circuits and make a little light up bug!,Plyler 208/210,2023-11-30T00:00:00+00:00,2023-11-30T01:00:00+00:00,Furman University Engineering Club,382592,Academic,ThoughtfulLearning,Public
