id,name,description,location,starts_on,ends_on,org_name,org_id,category_names,theme,visibility
10359937,Furman Academic Competition Team Interest Meeting,"This will be our interest meeting, please come if you want to learn more!",John's Hall 107,2024-09-04T23:30:00+00:00,2024-09-05T00:30:00+00:00,Furman Academic Competition Team,389947,,Social,Public
