id,name,description,location,starts_on,ends_on,org_name,org_id,category_names,theme,visibility
10922223,FDT GALentines Open Practice!,"Come dance with us! The Furman dance team welcomes anyone to our 2nd annual GALENTINES practice. Learn choreography, tricks, and other dance steps with the Furman Dance Team!",PAC Dance Studio (upstairs group fitness room),2025-02-14T01:00:00+00:00,2025-02-14T02:00:00+00:00,Furman Dance Team,183393,,Social,Public
